"case","design_seed_id","stage","retry_id","seed","sharing"
"four_drug",11,"sa_move_shared",18,320403844,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",19,320403845,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",20,320403967,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",21,320403968,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",22,320403969,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",23,320403970,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",24,320403971,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",25,320403972,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",26,320403973,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",27,320403974,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",28,320403975,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",29,320403976,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",30,320404098,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",31,320404099,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",32,320404100,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",33,320404101,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",34,320404102,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",35,320404103,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",36,320404104,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",37,320404105,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",38,320404106,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",39,320404107,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",40,320404229,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",41,320404230,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",42,320404231,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",43,320404232,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",44,320404233,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",45,320404234,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",46,320404235,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",47,320404236,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",48,320404237,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",49,320404238,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",11,"sa_move_shared",50,320404360,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",12,"initial_design_shared",0,99087891,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",12,"initial_design_shared",1,99087892,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",12,"initial_design_shared",2,99087893,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",12,"initial_design_shared",3,99087894,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",12,"initial_design_shared",4,99087895,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",12,"initial_design_shared",5,99087896,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",12,"initial_design_shared",6,99087897,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",12,"initial_design_shared",7,99087898,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",12,"initial_design_shared",8,99087899,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",12,"initial_design_shared",9,99087900,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",12,"initial_design_shared",10,95611996,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",12,"initial_design_shared",11,95611997,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",12,"initial_design_shared",12,95611998,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",12,"initial_design_shared",13,95611999,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",12,"initial_design_shared",14,95612000,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",12,"initial_design_shared",15,95612001,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",12,"initial_design_shared",16,95612002,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
